year,date,경기,승패여부,거리
2019,04.02(화),키움8vs6NC,1,0.0
2019,04.05(금),키움4vs6KIA,0,154.3
2019,04.09(화),KT3vs7키움,1,259.4
2019,04.16(화),키움4vs0삼성,1,245.5
2019,04.19(금),키움13vs3LG,1,235.1
2019,04.23(화),두산9vs3키움,0,18.1
2019,04.30(화),키움15vs5SK,1,16.9
2019,05.03(금),삼성3vs8키움,1,16.9
2019,05.10(금),키움6vs7KT,0,25.8
2019,05.14(화),키움3vs7한화,0,115.4
2019,05.17(금),롯데0vs7키움,1,140.7
2019,05.24(금),키움10vs5삼성,1,245.5
2019,05.28(화),LG0vs5키움,1,245.5
2019,05.31(금),키움2vs3KIA,0,259.4
2019,06.04(화),SK2vs1키움,0,259.4
2019,06.07(금),키움1vs7두산,0,18.1
2019,06.11(화),키움9vs8NC,1,288.6
2019,06.14(금),한화7vs8키움,1,296.4
2019,06.21(금),키움7vs4롯데,1,323.2
2019,06.25(화),KIA3vs7키움,1,323.2
2019,06.28(금),키움6vs5한화,1,140.7
2019,07.02(화),두산3vs6키움,1,140.7
2019,07.09(화),키움12vs3KT,1,25.8
2019,07.12(금),키움6vs2SK,1,32.2
2019,07.16(화),삼성0vs6키움,1,16.9
2019,07.30(화),키움4vs2LG,1,18.1
2019,08.03(토),KT7vs1키움,0,18.1
2019,08.06(화),키움vs롯데,-1,323.2
2019,08.08(목),SK6vs1키움,0,323.2
2019,08.13(화),키움7vs8LG,0,18.1
2019,08.15(목),NC3vs4키움,1,18.1
2019,08.20(화),키움0vs6KT,0,25.8
2019,08.22(목),KIA5vs5키움,-1,25.8
2019,08.24(토),키움1vs2삼성,0,245.5
2019,08.27(화),키움15vs0한화,1,124.5
2019,08.29(목),롯데0vs4키움,1,140.7
2019,08.31(토),키움9vs3NC,1,296.4
2019,09.03(화),키움5vs2두산,1,288.6
2019,09.05(목),삼성4vs0키움,0,18.1
2019,09.07(토),키움7vs3KIA,1,259.4
2019,09.10(화),키움vsSK,-1,253.2
2019,09.12(목),LG2vs3키움,1,16.9
2019,09.14(토),키움2vs3KT,0,25.8
2019,09.16(월),키움6vs3두산,1,24.4
2019,09.17(화),키움0vs1한화,0,136.8
2019,09.20(금),키움5vs1SK,1,140.8
2019,09.24(화),키움0vs5KIA,0,253.2
2019,09.27(금),키움vs롯데,-1,
